sub,Effort1_Risk2,run,trial,RT,dur,StrTime,reward,loss,effort_risk,response
26,2,5,32,0.938934,3.978245,177.271989,8,3,3,3
26,2,5,33,0.716162,3.993384,181.256853,6,6,3,3
26,2,5,34,1.674639,4.491859,185.258391,8,6,4,3
26,2,5,35,1.354896,7.740129,189.760118,6,5,1,3
26,2,5,36,0.667919,6.487005,197.513095,2,6,3,1
28,2,1,1,1.191466,7.716678,0.033532,10,5,4,1
28,2,1,2,0.878203,6.48049,7.769792,12,5,4,1
28,2,1,3,0.965718,4.727753,14.27233,10,1,5,1
28,2,1,4,1.411504,3.992595,19.007481,12,3,1,4
28,2,1,5,1.460992,10.241239,23.008977,8,2,3,2
28,2,1,6,1.663044,8.98729,33.262953,4,3,2,2
28,2,1,7,0.944628,3.98386,42.266369,8,6,5,1
28,2,1,8,1.783136,3.982341,46.267905,4,2,2,2
28,2,1,9,1.37052,3.980749,50.26948,2,1,5,1
28,2,1,10,1.55499,3.979222,54.271017,8,6,2,2
28,2,1,11,1.282487,10.227763,58.272512,2,4,2,2
28,2,1,12,1.367187,8.490345,68.509817,8,4,5,1
28,2,1,13,NaN,5.737205,77.013039,12,5,2,NaN
28,2,1,14,1.14771,5.484878,82.765288,6,6,4,2
28,2,1,15,0.780598,3.982762,88.267401,6,2,5,1
28,2,1,16,0.70116,3.98133,92.268896,6,3,4,1
28,2,1,17,1.1086,4.729733,96.270431,10,3,1,4
28,2,1,18,1.248705,7.977836,101.022296,2,3,1,3
28,2,1,19,1.207311,6.991468,109.008695,8,3,5,1
28,2,1,20,1.842521,4.988782,116.011383,12,5,3,3
28,2,1,21,1.729693,3.986879,121.013263,10,3,4,2
28,2,1,22,1.628216,3.985329,125.014799,6,5,2,2
28,2,1,23,1.350677,5.733909,129.016334,6,4,1,3
28,2,1,24,1.54749,4.981611,134.768542,6,4,2,3
28,2,1,25,1.040555,3.979699,139.770462,12,2,5,1
28,2,1,26,1.407955,6.228147,143.771999,2,6,2,1
28,2,1,27,1.420282,3.992439,150.007726,8,4,4,1
28,2,1,28,1.443742,8.740863,154.009261,4,1,1,4
28,2,1,29,1.408383,3.987604,162.762623,6,5,4,1
28,2,1,30,1.019804,3.985969,166.7642,10,4,4,1
28,2,1,31,1.303332,3.984359,170.765734,2,4,5,1
28,2,1,32,1.401741,5.232891,174.76727,8,4,1,3
28,2,1,33,0.748778,4.48085,180.019245,10,4,5,1
28,2,1,34,1.512035,10.729181,184.520973,6,4,5,2
28,2,1,35,1.213537,3.991756,195.25847,4,2,3,1
28,2,1,36,1.667052,4.740116,199.259966,10,1,2,3
28,2,2,1,1.887955,6.470179,0.029947,10,2,3,3
28,2,2,2,0.917217,6.234473,6.51577,8,6,3,2
28,2,2,3,1.028785,7.231937,12.768211,12,2,4,1
28,2,2,4,1.327029,4.479205,20.020954,8,5,1,3
28,2,2,5,0.913905,5.244176,24.506008,2,3,4,1
28,2,2,6,0.85392,3.99216,29.758067,4,5,4,1
28,2,2,7,0.750446,5.240474,33.759603,10,2,4,1
28,2,2,8,1.606417,3.988559,39.011578,4,5,2,2
28,2,2,9,1.540835,7.237101,43.013154,10,3,5,1
28,2,2,10,1.974057,10.734143,50.26594,8,2,2,3
28,2,2,11,0.944985,4.230223,61.020024,8,1,1,4
28,2,2,12,1.634342,6.228595,65.271656,4,6,2,2
28,2,2,13,1.954619,4.492766,71.507385,10,3,2,4
28,2,2,14,1.219936,3.991027,76.009113,12,4,5,1
28,2,2,15,0.921349,5.989435,80.010648,4,4,5,1
28,2,2,16,1.380009,4.237095,86.012995,12,6,3,1
28,2,2,17,1.415421,5.485654,90.264586,4,2,1,3
28,2,2,18,1.515302,4.983584,95.766698,10,5,1,3
28,2,2,19,1.082348,5.481509,100.768658,6,4,3,2
28,2,2,20,0.804226,3.979466,106.27077,10,1,4,1
28,2,2,21,0.786735,5.477991,110.272264,8,2,4,1
28,2,2,22,0.669306,3.992449,115.757704,6,1,4,1
28,2,2,23,1.603714,4.240901,119.75924,10,6,3,2
28,2,2,24,1.027125,4.739402,124.010872,8,1,4,1
28,2,2,25,0.997325,4.487492,128.762697,2,5,4,1
28,2,2,26,1.308542,5.485695,133.264466,6,3,5,1
28,2,2,27,1.487373,8.733667,138.766578,4,3,3,1
28,2,2,28,1.016105,4.480274,147.519897,8,3,4,1
28,2,2,29,1.408337,4.978444,152.021666,4,5,5,1
28,2,2,30,1.50214,8.493369,157.006872,2,5,1,2
28,2,2,31,NaN,6.74004,165.510136,4,3,5,NaN
28,2,2,32,1.057239,3.98749,172.262728,10,1,3,1
28,2,2,33,1.514669,5.485864,176.264306,10,2,2,3
28,2,2,34,1.525637,5.983791,181.766377,4,6,1,2
28,2,2,35,1.371288,5.481439,187.768722,2,6,4,1
28,2,2,36,1.847217,10.729304,193.270791,12,3,3,2
28,2,3,1,1.908188,4.972308,0.027816,8,3,2,3
28,2,3,2,1.000888,4.487001,5.013104,2,2,5,1
28,2,3,3,0.658254,5.235454,9.51479,4,6,4,1
28,2,3,4,1.005182,4.483386,14.766807,4,6,5,1
28,2,3,5,1.738339,4.98163,19.268536,2,2,1,3
28,2,3,6,1.28155,4.979791,24.270454,2,4,1,2
28,2,3,7,1.347619,4.7277,29.272417,6,3,1,3
28,2,3,8,1.838444,3.992565,34.007568,10,6,2,2
28,2,3,9,1.49494,6.991084,38.009062,8,6,1,2
28,2,3,10,1.475245,4.488512,45.01175,12,6,5,1
28,2,3,11,0.95148,4.736815,49.513479,2,2,4,1
28,2,3,12,0.836699,3.984971,54.265303,6,5,5,1
28,2,3,13,0.697183,7.233328,58.26684,6,4,4,1
28,2,3,14,1.604327,6.480579,65.519624,10,4,1,3
28,2,3,15,1.546888,4.47812,72.02212,12,1,4,1
28,2,3,16,1.318895,6.242931,76.507175,4,6,3,2
28,2,3,17,1.216437,6.240586,82.759575,6,3,3,2
28,2,3,18,1.942981,4.738306,89.011977,8,1,3,2
28,2,3,19,1.105169,3.98643,93.763841,8,1,2,3
28,2,3,20,1.834676,4.984868,97.765335,2,6,5,2
28,2,3,21,1.356703,6.482958,102.767297,4,1,3,2
28,2,3,22,NaN,5.230477,109.269752,12,5,1,NaN
28,2,3,23,0.803198,5.478346,114.52181,4,4,4,1
28,2,3,24,1.271864,3.992851,120.007206,8,2,1,4
28,2,3,25,1.483265,5.241438,124.008743,2,5,2,2
28,2,3,26,1.116252,8.739402,129.260758,6,6,2,2
28,2,3,27,1.467845,10.48613,138.014119,12,5,5,1
28,2,3,28,0.88586,3.98207,148.518153,2,5,3,1
28,2,3,29,1.622325,4.23047,152.519689,6,1,2,3
28,2,3,30,1.442688,7.47885,156.771321,12,6,4,2
28,2,3,31,1.096489,4.992729,164.257527,10,3,3,1
28,2,3,32,1.285571,5.240812,169.259446,8,4,2,2
28,2,3,33,1.795511,6.988776,174.511505,12,6,2,2
28,2,3,34,1.90887,8.986142,181.514152,6,2,2,3
28,2,3,35,1.658404,8.232564,190.517609,2,1,2,3
28,2,3,36,1.302248,5.229329,198.770776,10,6,1,3
28,2,4,1,1.56206,6.462233,0.037981,4,1,5,4
28,2,4,2,1.540862,7.993043,6.50713,4,4,2,1
28,2,4,3,1.473791,4.489906,14.510202,10,5,5,1
28,2,4,4,0.582034,7.488199,19.011972,10,6,5,1
28,2,4,5,NaN,4.235409,26.514852,12,4,1,NaN
28,2,4,6,0.711517,5.233693,30.766484,8,1,5,1
28,2,4,7,1.281536,7.48171,36.018459,2,2,3,2
28,2,4,8,1.016573,3.978764,43.521381,12,3,4,1
28,2,4,9,1.281851,7.743905,47.506202,6,1,1,4
28,2,4,10,1.356827,3.991036,55.259177,8,5,3,1
28,2,4,11,1.040321,3.989538,59.260714,2,5,5,1
28,2,4,12,1.162715,5.487796,63.262293,10,4,2,1
28,2,4,13,0.777637,7.485748,68.764363,10,5,3,1
28,2,4,14,1.658771,4.48292,76.267242,4,3,4,2
28,2,4,15,1.731042,4.231112,80.768972,10,4,3,1
28,2,4,16,1.552367,3.979491,85.020645,6,6,1,2
28,2,4,17,1.629884,7.228116,89.022139,2,3,5,1
28,2,4,18,1.125715,5.741872,96.258293,10,6,4,1
28,2,4,19,1.154554,5.489798,102.010459,6,3,2,2
28,2,4,20,1.059456,4.487471,107.512612,4,2,4,1
28,2,4,21,0.748716,3.985829,112.014299,4,2,5,1
28,2,4,22,1.30513,8.98429,116.015878,4,3,1,3
28,2,4,23,1.552682,6.73088,125.019332,4,4,3,2
28,2,4,24,1.231025,5.978241,131.771926,12,1,1,4
28,2,4,25,1.087453,8.492611,137.757557,8,5,5,1
28,2,4,26,1.253242,5.48946,146.260779,12,1,5,1
28,2,4,27,1.350032,3.987221,151.762933,4,5,1,2
28,2,4,28,1.805587,5.235674,155.764427,12,4,3,2
28,2,4,29,1.084563,6.233842,161.016444,2,3,3,1
28,2,4,30,0.99014,5.981281,167.268885,6,1,3,1
28,2,4,31,1.647835,3.979042,173.27119,4,1,2,3
28,2,4,32,1.477015,3.994176,177.256011,8,3,3,2
28,2,4,33,1.363386,3.992582,181.25759,6,6,3,1
28,2,4,34,0.847921,4.491149,185.259084,8,6,4,1
28,2,4,35,1.798215,7.739479,189.760812,6,5,1,2
28,2,4,36,1.262239,6.486292,197.513787,2,6,3,1
28,2,5,1,0.51353,6.469683,0.03046,4,1,5,1
28,2,5,2,1.222749,7.983925,6.516242,4,4,2,2
28,2,5,3,0.579587,4.480836,14.519355,10,5,5,1
28,2,5,4,1.100946,7.479238,19.021041,10,6,5,1
28,2,5,5,1.493804,4.242986,26.507248,12,4,1,4
28,2,5,6,1.120075,5.241249,30.758882,8,1,5,1
28,2,5,7,0.723059,7.489309,36.010938,2,2,3,1
28,2,5,8,0.841172,3.986369,43.513777,12,3,4,1
28,2,5,9,1.33359,7.734811,47.515355,6,1,1,4
28,2,5,10,1.364671,3.981894,55.268331,8,5,3,1
28,2,5,11,0.950044,3.980287,59.269866,2,5,5,1
28,2,5,12,0.960549,5.478764,63.271403,10,4,2,2
28,2,5,13,1.062214,7.4934,68.756801,10,5,3,2
28,2,5,14,0.867219,4.490432,76.259722,4,3,4,1
28,2,5,15,1.365501,4.238618,80.761451,10,4,3,1
28,2,5,16,1.929962,3.98709,85.01305,6,6,1,2
28,2,5,17,0.871426,7.235595,89.014579,2,3,5,1
28,2,5,18,1.085496,5.732688,96.267404,10,6,4,1
28,2,5,19,1.764438,5.480596,102.019568,6,3,2,3
28,2,5,20,0.949277,4.478433,107.521723,4,2,4,1
28,2,5,21,1.10522,3.993358,112.006779,4,2,5,1
28,2,5,22,1.977703,8.991845,116.008314,4,3,1,3
28,2,5,23,1.437271,6.738523,125.011729,4,4,3,2
28,2,5,24,1.173601,5.985804,131.764363,12,1,1,4
28,2,5,25,0.803434,8.48354,137.766626,8,5,5,1
28,2,5,26,0.794111,5.480357,146.269891,12,1,5,1
28,2,5,27,1.270977,3.978107,151.772044,4,5,1,2
28,2,5,28,1.571146,5.243283,155.756866,12,4,3,1
28,2,5,29,1.138175,6.241367,161.008881,2,3,3,1
28,2,5,30,1.226685,5.988859,167.261323,6,1,3,1
28,2,5,31,1.596427,3.986594,173.263586,4,1,2,2
28,2,5,32,NaN,3.984998,177.265163,8,3,3,NaN
28,2,5,33,0.938269,3.983448,181.2667,6,6,3,1
28,2,5,34,NaN,4.48208,185.268195,8,6,4,NaN
28,2,5,35,1.310087,7.730334,189.769923,6,5,1,2
28,2,5,36,1.269755,6.493895,197.506268,2,6,3,1
29,2,1,1,1.55117,5.704288,0.045835,2,5,3,1
29,2,1,2,1.419593,7.718835,5.781411,2,3,2,1
29,2,1,3,1.357293,4.232529,13.517672,6,6,5,1
29,2,1,4,0.686694,5.230865,17.769303,2,5,5,1
29,2,1,5,1.335591,5.978757,23.02132,10,4,3,1
29,2,1,6,1.785369,5.976461,29.023642,12,4,3,2
29,2,1,7,1.20671,5.490879,35.009295,12,5,3,1
29,2,1,8,NaN,7.238765,40.511405,10,5,1,NaN
29,2,1,9,0.952844,7.98592,47.764189,8,1,1,3
29,2,1,10,1.473747,11.48291,55.767261,2,3,1,2
29,2,1,11,1.705345,3.978434,67.271676,12,2,2,2
29,2,1,12,1.702482,4.49357,71.256538,12,6,1,3
29,2,1,13,1.66678,3.991975,75.758266,10,4,1,3
29,2,1,14,0.927134,4.74044,79.759802,4,5,4,1
29,2,1,15,1.061397,5.238588,84.511583,4,3,1,1
29,2,1,16,1.65938,3.986606,89.763641,4,4,4,2
29,2,1,17,1.710835,4.234975,93.765135,10,6,4,1
29,2,1,18,1.341251,5.733478,98.016767,8,2,1,3
29,2,1,19,1.26104,4.481184,103.768976,6,4,3,2
29,2,1,20,1.723285,3.979553,108.270702,8,1,4,1
29,2,1,21,1.756411,3.99452,112.255607,4,1,3,1
29,2,1,22,1.179832,3.993139,116.2571,10,5,3,1
29,2,1,23,0.514345,4.241484,120.258678,6,6,4,1
29,2,1,24,1.438752,4.989921,124.510269,4,6,2,2
29,2,1,25,0.766836,4.98798,129.512187,10,6,5,1
29,2,1,26,1.10993,3.986175,134.514109,6,5,3,1
29,2,1,27,1.15834,7.984558,138.515685,2,6,3,2
29,2,1,28,0.595264,4.231482,146.518757,10,1,3,1
29,2,1,29,1.147684,7.229794,150.770346,4,4,5,1
29,2,1,30,1.232574,7.493774,158.006457,6,2,4,1
29,2,1,31,1.385689,6.990828,165.509336,8,3,1,3
29,2,1,32,0.905956,4.238083,172.512024,6,1,5,1
29,2,1,33,1.332366,3.986588,176.763654,10,3,4,2
29,2,1,34,0.893845,3.984977,180.76519,4,6,5,1
29,2,1,35,0.721306,13.483522,184.766727,8,5,5,1
29,2,1,36,1.168079,5.728254,198.271909,4,5,2,2
29,2,2,1,1.365032,5.720306,0.029966,4,1,1,2
29,2,2,2,1.006504,6.234712,5.765499,12,5,4,1
29,2,2,3,1.479084,3.982198,12.017895,8,5,1,2
29,2,2,4,NaN,5.980711,16.019473,8,6,5,NaN
29,2,2,5,1.415253,4.228543,22.021735,12,3,1,3
29,2,2,6,0.933334,4.74337,26.256735,4,3,4,2
29,2,2,7,1.122435,6.241684,31.008559,6,1,2,2
29,2,2,8,0.77609,5.739164,37.26092,2,4,3,1
29,2,2,9,1.441834,7.737006,43.013166,10,1,4,2
29,2,2,10,1.144919,4.23404,50.766099,2,1,1,1
29,2,2,11,1.129225,10.48247,55.017773,4,5,1,1
29,2,2,12,1.49123,4.478392,65.521766,6,6,3,1
29,2,2,13,1.17418,4.493348,70.006817,2,1,2,1
29,2,2,14,1.039462,5.991622,74.508543,2,1,4,2
29,2,2,15,1.015158,8.489303,80.510851,2,4,1,1
29,2,2,16,1.368858,7.236092,89.014153,2,4,5,1
29,2,2,17,1.46213,6.983348,96.266899,12,4,1,2
29,2,2,18,1.811376,4.480543,103.269626,6,5,2,1
29,2,2,19,1.618694,4.228827,107.771311,2,2,1,1
29,2,2,20,1.046698,7.493984,112.00631,2,6,2,1
29,2,2,21,1.937861,4.491022,119.509149,12,1,2,3
29,2,2,22,1.155084,5.23925,124.010918,4,1,2,2
29,2,2,23,1.036119,4.987301,129.262896,12,1,5,1
29,2,2,24,1.505242,3.98543,134.264811,4,2,1,1
29,2,2,25,1.705671,5.98382,138.266347,8,5,2,2
29,2,2,26,1.060352,6.231478,144.268653,2,2,2,1
29,2,2,27,0.823959,4.979197,150.52105,2,4,4,1
29,2,2,28,1.277679,5.743906,155.506337,4,5,3,2
29,2,2,29,1.392605,6.491749,161.258505,10,6,1,1
29,2,2,30,0.913992,4.989165,167.761041,4,4,2,2
29,2,2,31,1.294052,6.737314,172.76296,2,6,4,1
29,2,2,32,1.246511,3.984645,179.515516,2,3,5,2
29,2,2,33,0.84097,4.983123,183.517049,2,5,4,1
29,2,2,34,1.43106,4.231203,188.518967,12,2,1,3
29,2,2,35,1.136427,6.979567,192.770601,6,4,1,2
29,2,2,36,0.768404,4.243539,199.756615,8,4,4,1
29,2,3,1,0.948012,9.470153,0.029988,6,3,3,1
29,2,3,2,1.477135,3.983322,9.516919,12,1,3,2
29,2,3,3,1.05248,10.731667,13.518499,10,4,2,2
29,2,3,4,0.8114,3.977654,24.272586,4,2,2,1
29,2,3,5,NaN,10.242821,28.257448,12,1,1,NaN
29,2,3,6,0.927612,6.738867,38.511379,2,6,5,1
29,2,3,7,0.935963,12.236274,45.263975,8,2,3,2
29,2,3,8,0.796315,4.731516,57.518677,4,2,5,1
29,2,3,9,1.309502,6.979758,62.270499,8,2,2,2
29,2,3,10,1.314485,6.993651,69.256512,6,1,1,1
29,2,3,11,1.631809,3.991038,76.259203,10,4,4,1
29,2,3,12,1.097257,3.989423,80.260738,12,4,5,1
29,2,3,13,1.333749,4.237818,84.262313,6,6,1,1
29,2,3,14,1.071094,3.986261,88.513903,4,3,3,2
29,2,3,15,0.908465,7.734685,92.515479,4,2,4,1
29,2,3,16,0.798524,7.23176,100.268415,8,5,3,1
29,2,3,17,1.353806,3.97896,107.521196,2,6,1,4
29,2,3,18,1.542933,4.49402,111.50606,4,5,5,1
29,2,3,19,1.391209,4.492396,116.007789,4,4,3,1
29,2,3,20,1.182458,3.990601,120.509558,10,1,2,1
29,2,3,21,0.724942,3.989113,124.51105,6,3,5,1
29,2,3,22,0.692404,3.987571,128.512589,4,2,3,1
29,2,3,23,1.177882,5.985989,132.514125,10,2,3,1
29,2,3,24,0.940594,4.483652,138.516428,8,3,3,1
29,2,3,25,0.905802,5.732089,143.018152,12,3,2,1
29,2,3,26,NaN,3.979883,148.77036,8,1,3,NaN
29,2,3,27,1.209111,3.978357,152.771898,12,2,4,1
29,2,3,28,1.738244,3.993415,156.756758,4,3,2,1
29,2,3,29,1.2777,3.99189,160.758298,12,6,2,1
29,2,3,30,1.127152,5.490232,164.759872,6,5,4,1
29,2,3,31,1.537074,3.988166,170.261941,8,6,1,1
29,2,3,32,1.583483,3.98676,174.263476,12,4,2,2
29,2,3,33,1.770949,8.485113,178.265054,6,1,3,2
29,2,3,34,1.117731,9.231886,186.768277,2,5,1,1
29,2,3,35,1.259181,3.978333,196.021828,12,6,3,1
29,2,3,36,0.89131,3.993383,200.006694,10,2,5,1
29,2,4,1,1.038186,10.463382,0.036893,6,3,1,1
29,2,4,2,0.744496,9.992589,10.507577,6,1,4,1
29,2,4,3,1.035658,3.988807,20.511416,8,6,2,1
29,2,4,4,0.543072,5.237177,24.512994,10,2,2,1
29,2,4,5,0.552058,6.9852,29.764971,8,1,2,1
29,2,4,6,0.724418,4.982591,36.767655,12,5,2,1
29,2,4,7,0.477498,6.230596,41.769575,10,5,2,1
29,2,4,8,0.55317,4.728273,48.021975,2,3,4,1
29,2,4,9,1.891956,6.742981,52.757129,12,3,4,1
29,2,4,10,0.92336,5.240379,59.509718,2,4,2,2
29,2,4,11,0.547344,7.73843,64.761732,8,4,3,1
29,2,4,12,0.896372,3.985511,72.514706,2,2,5,1
29,2,4,13,1.793797,5.733882,76.516284,10,5,4,2
29,2,4,14,0.883626,6.481717,82.26845,6,4,4,1
29,2,4,15,1.371126,3.979295,88.770947,10,1,1,4
29,2,4,16,0.906608,4.977684,92.772482,4,1,4,1
29,2,4,17,1.403308,3.992466,97.75777,10,2,1,3
29,2,4,18,0.762779,5.740862,101.759306,6,2,3,1
29,2,4,19,NaN,6.238577,107.511511,6,2,1,NaN
29,2,4,20,1.443219,5.236208,113.763869,10,6,3,2
29,2,4,21,0.902204,4.4843,119.015886,4,1,5,1
29,2,4,22,0.765469,4.48251,123.517613,10,3,5,1
29,2,4,23,1.097748,3.980787,128.019343,8,5,4,1
29,2,4,24,1.339212,7.979166,132.020917,12,5,1,2
29,2,4,25,1.303807,4.992871,140.007275,8,1,5,1
29,2,4,26,0.837857,5.240926,145.009236,12,3,3,1
29,2,4,27,0.955881,5.488965,150.26121,10,2,4,2
29,2,4,28,0.89477,3.98684,155.76332,12,2,3,1
29,2,4,29,1.060193,6.735331,159.764898,6,5,1,1
29,2,4,30,0.424559,4.232758,166.517489,8,3,5,1
29,2,4,31,0.657337,5.981493,170.768751,8,6,3,1
29,2,4,32,0.677715,4.978847,176.771383,6,4,2,1
29,2,4,33,1.48747,4.493492,181.756628,8,2,5,1
29,2,4,34,0.492743,6.491786,186.258358,8,3,2,1
29,2,4,35,1.03322,6.739276,192.760894,10,3,1,1
29,2,4,36,0.885596,4.486722,199.513443,12,2,5,1
29,2,5,1,0.909948,5.211308,0.039016,10,3,2,1
29,2,5,2,1.080232,3.992436,5.257723,6,2,5,2
29,2,5,3,0.939688,6.990893,9.259218,8,4,1,1
29,2,5,4,0.797064,3.988361,16.261908,10,1,5,1
29,2,5,5,0.937522,5.236801,20.263443,4,6,1,1
29,2,5,6,0.647498,6.484622,25.515456,12,6,5,1
29,2,5,7,1.004003,5.482292,32.017952,6,2,2,1
29,2,5,8,0.539845,3.980174,37.520062,12,5,5,1
29,2,5,9,1.099359,4.728567,41.5216,8,4,5,2
29,2,5,10,1.421209,6.99347,46.25675,12,4,4,1
29,2,5,11,0.766502,8.990808,53.259437,4,4,1,1
29,2,5,12,0.841063,3.987264,62.262896,2,1,5,1
29,2,5,13,0.617555,5.485822,66.264428,2,2,3,1
29,2,5,14,0.413382,3.983664,71.766581,2,3,3,1
29,2,5,15,1.154899,8.232073,75.768074,6,6,2,1
29,2,5,16,1.355721,4.728862,84.021241,6,4,5,1
29,2,5,17,0.599525,5.743768,88.756394,8,3,4,1
29,2,5,18,1.049339,5.241526,94.508642,2,5,2,1
29,2,5,19,NaN,5.489588,99.760617,2,1,3,NaN
29,2,5,20,0.551312,3.987376,105.26273,6,3,2,1
29,2,5,21,0.48272,5.485899,109.264266,6,5,5,1
29,2,5,22,0.47057,3.983869,114.766377,6,3,4,1
29,2,5,23,0.357037,4.232124,118.767951,10,3,3,1
29,2,5,24,0.962398,3.980534,123.019584,4,3,5,1
29,2,5,25,0.756899,6.729092,127.021077,8,6,4,1
29,2,5,26,1.135933,3.993157,133.757036,4,6,4,1
29,2,5,27,1.313395,5.241554,137.758531,8,2,4,2
29,2,5,28,1.123382,3.989544,143.010588,12,6,4,1
29,2,5,29,1.242891,7.488164,147.012083,10,4,5,2
29,2,5,30,1.037971,6.985253,154.515004,12,3,5,1
29,2,5,31,1.463337,6.232516,161.517648,12,1,4,1
29,2,5,32,1.18591,5.480078,167.770089,2,2,4,1
29,2,5,33,0.754813,7.728005,173.272159,10,5,5,1
29,2,5,34,0.776521,7.241788,181.00846,10,6,2,1
29,2,5,35,0.630748,4.738835,188.261247,4,6,3,1
29,2,5,36,1.124907,10.987094,193.013069,8,4,2,1
32,2,1,1,1.569184,5.719459,0.030803,2,5,3,2
32,2,1,2,1.118646,7.73395,5.766337,2,3,2,1
32,2,1,3,1.271726,4.23093,13.519315,6,6,5,1
32,2,1,4,0.867984,5.229147,17.770988,2,5,5,1
32,2,1,5,1.452706,5.993856,23.006289,10,4,3,2
32,2,1,6,1.292401,5.991485,29.008593,12,4,3,3
32,2,1,7,1.569095,5.489341,35.010897,12,5,3,3
32,2,1,8,1.064942,7.237203,40.513051,10,5,1,4
32,2,1,9,1.204207,7.984331,47.765835,8,1,1,4
32,2,1,10,1.402122,11.481249,55.768866,2,3,1,4
32,2,1,11,1.017342,3.9935,67.25665,12,2,2,4
32,2,1,12,0.810806,4.491983,71.258186,12,6,1,4
32,2,1,13,0.714084,3.990321,75.759916,10,4,1,4
32,2,1,14,1.071598,4.738816,79.761409,4,5,4,2
32,2,1,15,0.98276,5.237044,84.513232,4,3,1,3
32,2,1,16,0.936747,3.984893,89.765248,4,4,4,1
32,2,1,17,1.182171,4.233422,93.766784,10,6,4,1
32,2,1,18,1.193582,5.731822,98.018418,8,2,1,1
32,2,1,19,1.680339,4.479504,103.770667,6,4,3,2
32,2,1,20,1.327655,3.977864,108.272352,8,1,4,1
32,2,1,21,1.560752,3.992835,112.257257,4,1,3,3
32,2,1,22,0.954249,3.991392,116.258752,10,5,3,4
32,2,1,23,1.212677,4.239916,120.260331,6,6,4,2
32,2,1,24,1.078995,4.988189,124.511961,4,6,2,1
32,2,1,25,1.377169,4.986308,129.51384,10,6,5,1
32,2,1,26,1.702146,3.984341,134.515802,6,5,3,3
32,2,1,27,1.482749,7.982925,138.517297,2,6,3,2
32,2,1,28,1.85658,4.229845,146.520411,10,1,3,4
32,2,1,29,1.049921,7.228102,150.772043,4,4,5,1
32,2,1,30,1.143801,7.492015,158.008154,6,2,4,2
32,2,1,31,0.909973,6.989172,165.511032,8,3,1,4
32,2,1,32,1.451335,4.236486,172.51368,6,1,5,1
32,2,1,33,1.362685,3.984829,176.765312,10,3,4,2
32,2,1,34,1.475061,3.98327,180.766889,4,6,5,1
32,2,1,35,NaN,13.481786,184.768425,8,5,5,NaN
32,2,1,36,1.499137,5.743266,198.256895,4,5,2,3
32,2,2,1,0.860954,5.726242,0.02403,4,1,1,4
32,2,2,2,1.378375,6.240503,5.759607,12,5,4,2
32,2,2,3,0.777982,3.98811,12.011964,8,5,1,4
32,2,2,4,1.400487,5.986618,16.013501,8,6,5,1
32,2,2,5,0.739186,4.234408,22.015806,12,3,1,4
32,2,2,6,1.004549,4.732657,26.267437,4,3,4,1
32,2,2,7,1.321683,6.230977,31.019302,6,1,2,4
32,2,2,8,1.233335,5.728403,37.271703,2,4,3,2
32,2,2,9,1.180754,7.743038,43.007237,10,1,4,4
32,2,2,10,1.312811,4.239996,50.760171,2,1,1,4
32,2,2,11,1.460191,10.488303,55.011802,4,5,1,3
32,2,2,12,1.28817,4.48429,65.515835,6,6,3,1
32,2,2,13,1.523378,4.482536,70.017563,2,1,2,3
32,2,2,14,1.336697,5.980879,74.51929,2,1,4,1
32,2,2,15,1.315403,8.47849,80.521594,2,4,1,2
32,2,2,16,0.992746,7.242001,89.008187,2,4,5,1
32,2,2,17,0.978988,6.989099,96.261012,12,4,1,4
32,2,2,18,1.439356,4.486443,103.263659,6,5,2,3
32,2,2,19,1.222577,4.2347,107.765428,2,2,1,4
32,2,2,20,1.16399,7.483248,112.017017,2,6,2,1
32,2,2,21,0.806162,4.480149,119.519939,12,1,2,4
32,2,2,22,1.203375,5.228541,124.021625,4,1,2,3
32,2,2,23,0.73599,4.993147,129.25701,12,1,5,4
32,2,2,24,0.967067,3.991196,134.258889,4,2,1,4
32,2,2,25,1.267581,5.989827,138.260426,8,5,2,4
32,2,2,26,1.170273,6.237435,144.262729,2,2,2,1
32,2,2,27,1.285842,4.985072,150.51517,2,4,4,2
32,2,2,28,1.311919,5.733069,155.51709,4,5,3,1
32,2,2,29,1.211758,6.480872,161.269298,10,6,1,4
32,2,2,30,1.129213,4.978497,167.771753,4,4,2,4
32,2,2,31,1.238004,6.743167,172.756999,2,6,4,1
32,2,2,32,1.205424,3.990641,179.509592,2,3,5,1
32,2,2,33,1.54487,4.989111,183.511126,2,5,4,1
32,2,2,34,0.881916,4.237058,188.51309,12,2,1,4
32,2,2,35,1.325321,6.985484,192.76468,6,4,1,4
32,2,2,36,1.340637,4.232788,199.767368,8,4,4,1
32,2,3,1,1.706425,9.462728,0.037547,6,3,3,4
32,2,3,2,1.005052,3.992267,9.507889,12,1,3,4
32,2,3,3,1.359569,10.74076,13.509385,10,4,2,4
32,2,3,4,1.120436,3.986639,24.263513,4,2,2,4
32,2,3,5,0.713812,10.235158,28.265089,12,1,1,4
32,2,3,6,1.304972,6.731184,38.518983,2,6,5,1
32,2,3,7,0.903372,12.228669,45.271577,8,2,3,4
32,2,3,8,0.967338,4.740542,57.509606,4,2,5,1
32,2,3,9,1.096476,6.988775,62.261473,8,2,2,4
32,2,3,10,1.109792,6.986006,69.264161,6,1,1,4
32,2,3,11,1.78316,3.983293,76.266848,10,4,4,2
32,2,3,12,0.965559,3.981774,80.268384,12,4,5,4
